,Nvidia_Price,Nvidia_Vol.,Date,Timestamp
531,130.71,22200000.0,2021-03-23,1616432400.0
532,126.43,24580000.0,2021-03-24,1616518800.0
533,125.35,29510000.0,2021-03-25,1616605200.0
534,128.39,36400000.0,2021-03-26,1616691600.0
535,129.48,27350000.0,2021-03-29,1616950800.0
536,128.72,20020000.0,2021-03-30,1617037200.0
537,133.48,31480000.0,2021-03-31,1617123600.0
538,138.12,30830000.0,2021-04-01,1617210000.0
539,139.88,25570000.0,2021-04-05,1617555600.0
540,138.62,19170000.0,2021-04-06,1617642000.0
541,141.43,25130000.0,2021-04-07,1617728400.0
542,143.17,24440000.0,2021-04-08,1617814800.0
543,144.0,19520000.0,2021-04-09,1617901200.0
544,152.09,86930000.0,2021-04-12,1618160400.0
545,156.79,67620000.0,2021-04-13,1618246800.0
546,152.77,38550000.0,2021-04-14,1618333200.0
547,161.37,59850000.0,2021-04-15,1618419600.0
548,159.13,33520000.000000004,2021-04-16,1618506000.0
549,153.62,40440000.0,2021-04-19,1618765200.0
550,151.71,33410000.0,2021-04-20,1618851600.0
551,153.6,21680000.0,2021-04-21,1618938000.0
552,148.5,27780000.0,2021-04-22,1619024400.0
553,152.65,22780000.0,2021-04-23,1619110800.0
554,154.78,19780000.0,2021-04-26,1619370000.0
555,153.82,16460000.0,2021-04-27,1619456400.0
556,152.77,20940000.0,2021-04-28,1619542800.0
557,153.25,17320000.0,2021-04-29,1619629200.0
558,150.1,20190000.0,2021-04-30,1619715600.0
559,148.37,20390000.0,2021-05-03,1619974800.0
560,143.51,40530000.0,2021-05-04,1620061200.0
561,144.59,29200000.0,2021-05-05,1620147600.0
562,145.23,19340000.0,2021-05-06,1620234000.0
563,148.12,22930000.0,2021-05-07,1620320400.0
564,142.66,26890000.0,2021-05-10,1620579600.0
565,143.06,28560000.0,2021-05-11,1620666000.0
566,137.59,30340000.0,2021-05-12,1620752400.0
567,136.65,28570000.0,2021-05-13,1620838800.0
568,142.43,25860000.0,2021-05-14,1620925200.0
569,141.65,21700000.0,2021-05-17,1621184400.0
570,140.16,18630000.0,2021-05-18,1621270800.0
571,140.66,34400000.0,2021-05-19,1621357200.0
572,146.13,32160000.0,2021-05-20,1621443600.0
573,149.92,67300000.0,2021-05-21,1621530000.0
574,156.12,55480000.0,2021-05-24,1621789200.0
575,156.48,43540000.0,2021-05-25,1621875600.0
576,157.0,37040000.0,2021-05-26,1621962000.0
577,154.88,58150000.0,2021-05-27,1622048400.0
578,162.45,64450000.0,2021-05-28,1622134800.0
579,167.78,59420000.0,2021-06-02,1622566800.0
580,169.7,58000000.0,2021-06-03,1622653200.0
581,175.78,61710000.0,2021-06-04,1622739600.0
582,176.19,57580000.0,2021-06-07,1622998800.0
583,174.57,32380000.000000004,2021-06-08,1623085200.0
584,173.58,38170000.0,2021-06-09,1623171600.0
585,174.25,28780000.0,2021-06-10,1623258000.0
586,178.25,41630000.0,2021-06-11,1623344400.0
587,180.19,32140000.0,2021-06-14,1623603600.0
588,177.88,24300000.0,2021-06-15,1623690000.0
589,178.1,30710000.0,2021-06-16,1623776400.0
590,186.57,80970000.0,2021-06-17,1623862800.0
591,186.39,96890000.0,2021-06-18,1623949200.0
592,184.27,67240000.0,2021-06-21,1624208400.0
593,188.87,58010000.0,2021-06-22,1624294800.0
594,190.57,33240000.000000004,2021-06-23,1624381200.0
595,192.05,32090000.000000004,2021-06-24,1624467600.0
596,190.31,27840000.0,2021-06-25,1624554000.0
597,199.85,49540000.0,2021-06-28,1624813200.0
598,200.27,36760000.0,2021-06-29,1624899600.0
599,200.02,32660000.0,2021-06-30,1624986000.0
600,202.12,48010000.0,2021-07-01,1625072400.0
601,204.87,34340000.0,2021-07-02,1625158800.0
602,203.72,41840000.0,2021-07-07,1625590800.0
603,199.03,50330000.0,2021-07-08,1625677200.0
604,200.5,29660000.0,2021-07-09,1625763600.0
605,205.13,32200000.000000004,2021-07-12,1626022800.0
606,202.5,29070000.0,2021-07-13,1626109200.0
607,198.41,38010000.0,2021-07-14,1626195600.0
608,189.66,55060000.0,2021-07-15,1626282000.0
609,181.61,68820000.0,2021-07-16,1626368400.0
610,187.8,74910000.0,2021-07-19,1626627600.0
611,186.12,43470000.0,2021-07-20,1626714000.0
612,194.1,37100000.0,2021-07-21,1626800400.0
613,195.94,32380000.000000004,2021-07-22,1626886800.0
614,195.58,19570000.0,2021-07-23,1626973200.0
615,192.94,20390000.0,2021-07-26,1627232400.0
616,192.08,24890000.0,2021-07-27,1627318800.0
617,195.03,20220000.0,2021-07-28,1627405200.0
618,196.62,19080000.0,2021-07-29,1627491600.0
619,194.99,18350000.0,2021-07-30,1627578000.0
620,197.5,21740000.0,2021-08-02,1627837200.0
621,198.15,30180000.0,2021-08-03,1627923600.0
622,202.74,23130000.0,2021-08-04,1628010000.0
623,206.37,21140000.0,2021-08-05,1628096400.0
624,203.66,17850000.0,2021-08-06,1628182800.0
625,202.95,14640000.0,2021-08-09,1628442000.0
626,199.36,17920000.0,2021-08-10,1628528400.0
627,196.99,18590000.0,2021-08-11,1628614800.0
628,199.05,15190000.0,2021-08-12,1628701200.0
629,201.88,18310000.0,2021-08-13,1628787600.0
630,199.5,21120000.0,2021-08-16,1629046800.0
631,194.58,20460000.0,2021-08-17,1629133200.0
632,190.4,28590000.0,2021-08-18,1629219600.0
633,197.98,76660000.0,2021-08-19,1629306000.0
634,208.16,67570000.0,2021-08-20,1629392400.0
635,219.58,57580000.0,2021-08-23,1629651600.0
636,217.93,29730000.0,2021-08-24,1629738000.0
637,222.13,34770000.0,2021-08-25,1629824400.0
638,220.68,23790000.0,2021-08-26,1629910800.0
639,226.36,30470000.0,2021-08-27,1629997200.0
640,226.88,26260000.0,2021-08-30,1630256400.0
641,223.85,25980000.0,2021-08-31,1630342800.0
642,224.41,20180000.0,2021-09-01,1630429200.0
643,223.96,18810000.0,2021-09-02,1630515600.0
644,228.43,28080000.0,2021-09-03,1630602000.0
645,223.39,25440000.0,2021-09-08,1631034000.0
646,221.77,19690000.0,2021-09-09,1631120400.0
647,224.78,24840000.0,2021-09-10,1631206800.0
648,221.52,29750000.0,2021-09-13,1631466000.0
649,222.42,19980000.0,2021-09-14,1631552400.0
650,223.41,16649999.999999998,2021-09-15,1631638800.0
651,222.42,15600000.0,2021-09-16,1631725200.0
652,219.0,29450000.0,2021-09-17,1631811600.0
653,211.13,34940000.0,2021-09-20,1632070800.0
654,212.46,20470000.0,2021-09-21,1632157200.0
655,219.41,26870000.0,2021-09-22,1632243600.0
656,224.82,24860000.0,2021-09-23,1632330000.0
657,220.81,21770000.0,2021-09-24,1632416400.0
658,216.6,24520000.0,2021-09-27,1632675600.0
659,206.99,34310000.0,2021-09-28,1632762000.0
660,205.17,21840000.0,2021-09-29,1632848400.0
661,207.16,22100000.0,2021-09-30,1632934800.0
662,207.42,24100000.0,2021-10-01,1633021200.0
663,197.32,34560000.0,2021-10-04,1633280400.0
664,204.51,27930000.0,2021-10-05,1633366800.0
665,207.0,29720000.0,2021-10-06,1633453200.0
666,210.75,25690000.0,2021-10-07,1633539600.0
667,208.31,15130000.0,2021-10-08,1633626000.0
668,206.95,16340000.0,2021-10-11,1633885200.0
669,206.71,16210000.0,2021-10-12,1633971600.0
670,209.39,18070000.0,2021-10-13,1634058000.0
671,217.46,24360000.0,2021-10-14,1634144400.0
672,218.62,22700000.0,2021-10-15,1634230800.0
673,222.22,18950000.0,2021-10-18,1634490000.0
674,222.9,16149999.999999998,2021-10-19,1634576400.0
675,221.03,14630000.0,2021-10-20,1634662800.0
676,226.92,18760000.0,2021-10-21,1634749200.0
677,227.26,24940000.0,2021-10-22,1634835600.0
678,231.66,23020000.0,2021-10-25,1635094800.0
679,247.17,48590000.0,2021-10-26,1635181200.0
680,244.51,24600000.0,2021-10-27,1635267600.0
681,249.41,23420000.0,2021-10-28,1635354000.0
682,255.67,29250000.0,2021-10-29,1635440400.0
683,258.27,26570000.0,2021-11-01,1635699600.0
684,264.01,29410000.0,2021-11-02,1635786000.0
685,265.98,23990000.0,2021-11-03,1635872400.0
686,298.01,115360000.0,2021-11-04,1635958800.0
687,297.52,85130000.0,2021-11-05,1636045200.0
688,308.04,50310000.0,2021-11-08,1636304400.0
689,306.57,64670000.0,2021-11-09,1636390800.0
690,294.59,63620000.0,2021-11-10,1636477200.0
691,303.9,33220000.0,2021-11-11,1636563600.0
692,303.9,41310000.0,2021-11-12,1636650000.0
693,300.25,38490000.0,2021-11-15,1636909200.0
694,302.03,26450000.0,2021-11-16,1636995600.0
695,292.61,42850000.0,2021-11-17,1637082000.0
696,316.75,78170000.0,2021-11-18,1637168400.0
697,329.85,53390000.0,2021-11-19,1637254800.0
698,319.56,75430000.0,2021-11-22,1637514000.0
699,317.46,53220000.0,2021-11-23,1637600400.0
700,326.74,43520000.0,2021-11-24,1637686800.0
701,333.76,45500000.0,2021-11-29,1638118800.0
702,326.76,62210000.0,2021-11-30,1638205200.0
703,314.35,48580000.0,2021-12-01,1638291600.0
704,321.26,47290000.0,2021-12-02,1638378000.0
705,306.93,54430000.0,2021-12-03,1638464400.0
706,300.37,65890000.0,2021-12-06,1638723600.0
707,324.27,59310000.0,2021-12-07,1638810000.0
708,318.26,47560000.0,2021-12-08,1638896400.0
709,304.9,48850000.0,2021-12-09,1638982800.0
710,301.98,48880000.0,2021-12-10,1639069200.0
711,281.61,59830000.0,2021-12-13,1639328400.0
712,283.37,66700000.0,2021-12-14,1639414800.0
713,304.59,69830000.0,2021-12-15,1639501200.0
714,283.87,70740000.0,2021-12-16,1639587600.0
715,278.01,71660000.0,2021-12-17,1639674000.0
716,277.19,46180000.0,2021-12-20,1639933200.0
717,290.75,52440000.0,2021-12-21,1640019600.0
718,294.0,39520000.0,2021-12-22,1640106000.0
719,296.4,34300000.0,2021-12-23,1640192400.0
720,309.45,40370000.0,2021-12-27,1640538000.0
721,303.22,42060000.0,2021-12-28,1640624400.0
722,300.01,34310000.0,2021-12-29,1640710800.0
723,295.86,30890000.0,2021-12-30,1640797200.0
724,294.11,26650000.0,2021-12-31,1640883600.0
725,301.21,39240000.0,2022-01-03,1641142800.0
726,292.9,52720000.0,2022-01-04,1641229200.0
727,276.04,49810000.0,2022-01-05,1641315600.0
728,281.78,45420000.0,2022-01-06,1641402000.0
729,272.47,40990000.0,2022-01-07,1641488400.0
730,274.0,59470000.0,2022-01-10,1641747600.0
731,278.17,40410000.0,2022-01-11,1641834000.0
732,279.99,38340000.0,2022-01-12,1641920400.0
733,265.75,53890000.0,2022-01-13,1642006800.0
734,269.42,39580000.0,2022-01-14,1642093200.0
735,250.67,48830000.0,2022-01-19,1642525200.0
736,241.5,43520000.0,2022-01-20,1642611600.0
737,233.74,71900000.0,2022-01-21,1642698000.0
738,233.72,91580000.0,2022-01-24,1642957200.0
739,223.24,66459999.99999999,2022-01-25,1643043600.0
740,227.72,75600000.0,2022-01-26,1643130000.0
741,219.44,57340000.0,2022-01-27,1643216400.0
742,228.4,54380000.0,2022-01-28,1643302800.0
743,244.86,56470000.0,2022-01-31,1643562000.0
744,246.38,51890000.0,2022-02-01,1643648400.0
745,252.42,54340000.0,2022-02-02,1643734800.0
746,239.48,41020000.0,2022-02-03,1643821200.0
747,243.19,35480000.0,2022-02-04,1643907600.0
748,247.28,37690000.0,2022-02-07,1644166800.0
749,251.08,41040000.0,2022-02-08,1644253200.0
750,267.05,52430000.0,2022-02-09,1644339600.0
751,258.24,51320000.0,2022-02-10,1644426000.0
752,239.49,60550000.0,2022-02-11,1644512400.0
753,242.67,44040000.0,2022-02-14,1644771600.0
754,264.95,70180000.0,2022-02-15,1644858000.0
755,265.11,73270000.0,2022-02-16,1644944400.0
756,245.07,81060000.0,2022-02-17,1645030800.0
757,236.42,76130000.0,2022-02-18,1645117200.0
758,223.87,56650000.0,2022-02-23,1645549200.0
759,237.48,73580000.0,2022-02-24,1645635600.0
760,241.57,52890000.0,2022-02-25,1645722000.0
761,243.85,47730000.0,2022-02-28,1645981200.0
762,234.77,41210000.0,2022-03-01,1646067600.0
763,242.2,38960000.0,2022-03-02,1646154000.0
764,237.14,36510000.0,2022-03-03,1646240400.0
765,229.36,43200000.0,2022-03-04,1646326800.0
766,213.52,45080000.0,2022-03-07,1646586000.0
767,215.14,55750000.0,2022-03-08,1646672400.0
768,230.14,49270000.0,2022-03-09,1646758800.0
769,226.58,42810000.0,2022-03-10,1646845200.0
770,221.0,36720000.0,2022-03-11,1646931600.0
771,213.3,38540000.0,2022-03-14,1647190800.0
772,229.73,49200000.0,2022-03-15,1647277200.0
773,244.96,67140000.0,2022-03-16,1647363600.0
774,247.66,47190000.0,2022-03-17,1647450000.0
775,264.53,73070000.0,2022-03-18,1647536400.0
776,267.34,59170000.0,2022-03-21,1647795600.0
777,265.24,54700000.0,2022-03-22,1647882000.0
778,256.34,50210000.0,2022-03-23,1647968400.0
779,281.5,87740000.0,2022-03-24,1648054800.0
780,276.92,57900000.0,2022-03-25,1648141200.0
781,282.19,42550000.0,2022-03-28,1648400400.0
782,286.56,48900000.0,2022-03-29,1648486800.0
783,276.9,46350000.0,2022-03-30,1648573200.0
784,272.86,52340000.0,2022-03-31,1648659600.0
785,267.12,51720000.0,2022-04-01,1648746000.0
786,273.6,39770000.0,2022-04-04,1649005200.0
787,259.31,43660000.0,2022-04-05,1649091600.0
788,244.07,70380000.0,2022-04-06,1649178000.0
789,242.08,55800000.0,2022-04-07,1649264400.0
790,231.19,52480000.0,2022-04-08,1649350800.0
791,219.17,57520000.0,2022-04-11,1649610000.0
792,215.04,66230000.00000001,2022-04-12,1649696400.0
793,222.03,51690000.0,2022-04-13,1649782800.0
794,212.58,56910000.0,2022-04-14,1649869200.0
795,217.83,52570000.0,2022-04-18,1650214800.0
796,221.98,51280000.0,2022-04-19,1650301200.0
797,214.82,46900000.0,2022-04-20,1650387600.0
798,201.83,65620000.00000001,2022-04-21,1650474000.0
799,195.15,62470000.0,2022-04-22,1650560400.0
800,199.02,64160000.0,2022-04-25,1650819600.0
801,187.88,65310000.0,2022-04-26,1650906000.0
802,184.15,49950000.0,2022-04-27,1650992400.0
803,197.82,57030000.0,2022-04-28,1651078800.0
804,185.47,50040000.0,2022-04-29,1651165200.0
805,195.33,57200000.0,2022-05-02,1651424400.0
806,196.02,47580000.0,2022-05-03,1651510800.0
807,203.34,64890000.0,2022-05-04,1651597200.0
808,188.44,62630000.0,2022-05-05,1651683600.0
809,186.75,63330000.0,2022-05-06,1651770000.0
810,169.5,64450000.0,2022-05-09,1652029200.0
811,175.95,76150000.0,2022-05-10,1652115600.0
812,166.3,67019999.99999999,2022-05-11,1652202000.0
813,161.75,70870000.0,2022-05-12,1652288400.0
814,177.06,67040000.00000001,2022-05-13,1652374800.0
815,172.64,52140000.0,2022-05-16,1652634000.0
816,181.77,58580000.0,2022-05-17,1652720400.0
817,169.38,54520000.0,2022-05-18,1652806800.0
818,171.24,62130000.0,2022-05-19,1652893200.0
819,166.94,73910000.0,2022-05-20,1652979600.0
820,168.98,63990000.0,2022-05-23,1653238800.0
821,161.54,58860000.0,2022-05-24,1653325200.0
822,169.75,78110000.0,2022-05-25,1653411600.0
823,178.51,99660000.0,2022-05-26,1653498000.0
824,188.11,73840000.0,2022-05-27,1653584400.0
825,183.2,54450000.0,2022-06-01,1654016400.0
826,195.92,64870000.00000001,2022-06-02,1654102800.0
827,187.2,59880000.0,2022-06-03,1654189200.0
828,187.86,42240000.0,2022-06-06,1654448400.0
829,189.26,38890000.0,2022-06-07,1654534800.0
830,186.48,36330000.0,2022-06-08,1654621200.0
831,180.48,39560000.0,2022-06-09,1654707600.0
832,169.74,46560000.0,2022-06-10,1654794000.0
833,156.47,60420000.0,2022-06-13,1655053200.0
834,158.36,46970000.0,2022-06-14,1655139600.0
835,165.27,56390000.0,2022-06-15,1655226000.0
836,156.01,54570000.0,2022-06-16,1655312400.0
837,158.8,63030000.0,2022-06-17,1655398800.0
838,163.6,43800000.0,2022-06-22,1655830800.0
839,162.25,46370000.0,2022-06-23,1655917200.0
840,171.26,47220000.0,2022-06-24,1656003600.0
841,168.69,42800000.0,2022-06-27,1656262800.0
842,159.82,46190000.0,2022-06-28,1656349200.0
843,155.42,48240000.0,2022-06-29,1656435600.0
844,151.59,68610000.0,2022-06-30,1656522000.0
845,145.23,57760000.0,2022-07-01,1656608400.0
846,151.3,52910000.0,2022-07-06,1657040400.0
847,158.58,49290000.0,2022-07-07,1657126800.0
848,158.38,46800000.0,2022-07-08,1657213200.0
849,151.52,43840000.0,2022-07-11,1657472400.0
850,150.82,45850000.0,2022-07-12,1657558800.0
851,151.64,52190000.0,2022-07-13,1657645200.0
852,153.72,45620000.0,2022-07-14,1657731600.0
853,157.62,38590000.0,2022-07-15,1657818000.0
854,161.01,67050000.0,2022-07-18,1658077200.0
855,169.92,70240000.0,2022-07-19,1658163600.0
856,178.07,76050000.0,2022-07-20,1658250000.0
857,180.5,55700000.0,2022-07-21,1658336400.0
858,173.19,53670000.0,2022-07-22,1658422800.0
859,170.24,48070000.0,2022-07-25,1658682000.0
860,165.33,39790000.0,2022-07-26,1658768400.0
861,177.9,56980000.0,2022-07-27,1658854800.0
862,179.84,47460000.0,2022-07-28,1658941200.0
863,181.63,43550000.0,2022-07-29,1659027600.0
864,184.41,47650000.0,2022-08-01,1659286800.0
865,185.26,48950000.0,2022-08-02,1659373200.0
866,188.93,41810000.0,2022-08-03,1659459600.0
867,192.15,40970000.0,2022-08-04,1659546000.0
868,189.89,38610000.0,2022-08-05,1659632400.0
869,177.93,98380000.0,2022-08-08,1659891600.0
870,170.86,66830000.0,2022-08-09,1659978000.0
871,180.97,59740000.0,2022-08-10,1660064400.0
872,179.42,50930000.0,2022-08-11,1660150800.0
873,187.09,47810000.0,2022-08-12,1660237200.0
874,190.32,45770000.0,2022-08-15,1660496400.0
875,188.79,45120000.0,2022-08-16,1660582800.0
876,183.35,44680000.0,2022-08-17,1660669200.0
877,187.73,41540000.0,2022-08-18,1660755600.0
878,178.49,44160000.0,2022-08-19,1660842000.0
879,170.34,40960000.0,2022-08-22,1661101200.0
880,171.81,37000000.0,2022-08-23,1661187600.0
881,172.22,52270000.0,2022-08-24,1661274000.0
882,179.13,77070000.0,2022-08-25,1661360400.0
883,162.6,76910000.0,2022-08-26,1661446800.0
884,158.01,49610000.0,2022-08-29,1661706000.0
885,154.68,53020000.0,2022-08-30,1661792400.0
886,150.94,57370000.0,2022-08-31,1661878800.0
887,139.37,117890000.0,2022-09-01,1661965200.0
888,136.47,74320000.0,2022-09-02,1662051600.0
889,137.14,51270000.0,2022-09-07,1662483600.0
890,139.9,62490000.0,2022-09-08,1662570000.0
891,143.87,48710000.0,2022-09-09,1662656400.0
892,145.05,48420000.0,2022-09-12,1662915600.0
893,131.31,71500000.0,2022-09-13,1663002000.0
894,131.28,58850000.0,2022-09-14,1663088400.0
895,129.29,52360000.0,2022-09-15,1663174800.0
896,131.98,67080000.0,2022-09-16,1663261200.0
897,133.82,56970000.0,2022-09-19,1663520400.0
898,131.76,52480000.0,2022-09-20,1663606800.0
899,132.61,80770000.0,2022-09-21,1663693200.0
900,125.61,75920000.0,2022-09-22,1663779600.0
901,125.16,66330000.0,2022-09-23,1663866000.0
902,122.28,54730000.0,2022-09-26,1664125200.0
903,124.13,55390000.0,2022-09-27,1664211600.0
904,127.36,54240000.0,2022-09-28,1664298000.0
905,122.2,53280000.0,2022-09-29,1664384400.0
906,121.39,56560000.0,2022-09-30,1664470800.0
907,125.12,54750000.0,2022-10-03,1664730000.0
908,131.67,58420000.0,2022-10-04,1664816400.0
909,132.09,50710000.0,2022-10-05,1664902800.0
910,131.3,64420000.0,2022-10-06,1664989200.0
911,120.76,67250000.0,2022-10-07,1665075600.0
912,116.7,69870000.0,2022-10-10,1665334800.0
913,115.86,66750000.0,2022-10-11,1665421200.0
914,115.0,49260000.0,2022-10-12,1665507600.0
915,119.6,85010000.0,2022-10-13,1665594000.0
916,112.27,71340000.0,2022-10-14,1665680400.0
917,118.88,58080000.0,2022-10-17,1665939600.0
918,119.67,65940000.0,2022-10-18,1666026000.0
919,120.51,52310000.0,2022-10-19,1666112400.0
920,121.94,65239999.99999999,2022-10-20,1666198800.0
921,124.66,60950000.0,2022-10-21,1666285200.0
922,125.99,51750000.0,2022-10-24,1666544400.0
923,132.61,50550000.0,2022-10-25,1666630800.0
924,128.96,53550000.0,2022-10-26,1666717200.0
925,131.76,58310000.0,2022-10-27,1666803600.0
926,138.34,52100000.0,2022-10-28,1666890000.0
927,134.97,48630000.0,2022-10-31,1667149200.0
928,135.43,43280000.0,2022-11-01,1667235600.0
929,132.19,67260000.0,2022-11-02,1667322000.0
930,134.21,50010000.0,2022-11-03,1667408400.0
931,141.56,61260000.0,2022-11-04,1667494800.0
932,143.01,41010000.0,2022-11-07,1667754000.0
933,146.02,59530000.0,2022-11-08,1667840400.0
934,137.76,45440000.0,2022-11-09,1667926800.0
935,157.5,70080000.0,2022-11-10,1668013200.0
936,163.27,65550000.0,2022-11-11,1668099600.0
937,162.95,52790000.0,2022-11-14,1668358800.0
938,166.66,54590000.0,2022-11-15,1668445200.0
939,159.1,64950000.0,2022-11-16,1668531600.0
940,156.77,71090000.0,2022-11-17,1668618000.0
941,154.09,49210000.0,2022-11-18,1668704400.0
942,153.17,40470000.0,2022-11-21,1668963600.0
943,160.38,47290000.0,2022-11-22,1669050000.0
944,165.19,42720000.0,2022-11-23,1669136400.0
945,162.7,16790000.0,2022-11-25,1669309200.0
946,158.27,30420000.0,2022-11-28,1669568400.0
947,156.39,29840000.0,2022-11-29,1669654800.0
948,169.23,56530000.0,2022-11-30,1669741200.0
949,171.35,47100000.0,2022-12-01,1669827600.0
950,168.76,37140000.0,2022-12-02,1669914000.0
951,166.1,35010000.0,2022-12-05,1670173200.0
952,159.87,35190000.0,2022-12-06,1670259600.0
953,161.2,37160000.0,2022-12-07,1670346000.0
954,171.69,51310000.0,2022-12-08,1670432400.0
955,170.01,46530000.0,2022-12-09,1670518800.0
956,175.35,45480000.0,2022-12-12,1670778000.0
957,180.72,65550000.0,2022-12-13,1670864400.0
958,176.74,49690000.0,2022-12-14,1670950800.0
959,169.52,47780000.0,2022-12-15,1671037200.0
960,165.71,47820000.0,2022-12-16,1671123600.0
961,162.54,35320000.0,2022-12-19,1671382800.0
962,160.85,40220000.0,2022-12-20,1671469200.0
963,165.01,32440000.0,2022-12-21,1671555600.0
964,153.39,56400000.0,2022-12-22,1671642000.0
965,152.06,34930000.0,2022-12-23,1671728400.0
966,141.21,46250000.0,2022-12-27,1672074000.0
967,140.36,35020000.0,2022-12-28,1672160400.0
968,146.03,35420000.0,2022-12-29,1672246800.0
969,146.14,31050000.0,2022-12-30,1672333200.0
970,143.15,40060000.0,2023-01-03,1672678800.0
971,147.49,43040000.0,2023-01-04,1672765200.0
972,142.65,38850000.0,2023-01-05,1672851600.0
973,148.59,40500000.0,2023-01-06,1672938000.0
974,156.28,50340000.0,2023-01-09,1673197200.0
975,159.09,38330000.0,2023-01-10,1673283600.0
976,160.01,35250000.0,2023-01-11,1673370000.0
977,165.11,55020000.0,2023-01-12,1673456400.0
978,168.99,44730000.0,2023-01-13,1673542800.0
979,177.02,50940000.0,2023-01-17,1673888400.0
980,173.77,43960000.0,2023-01-18,1673974800.0
981,167.65,45140000.0,2023-01-19,1674061200.0
982,178.39,56500000.0,2023-01-20,1674147600.0
983,191.93,65300000.0,2023-01-23,1674406800.0
984,192.65,48750000.0,2023-01-24,1674493200.0
985,193.23,44760000.0,2023-01-25,1674579600.0
986,198.02,48530000.0,2023-01-26,1674666000.0
987,203.65,54210000.0,2023-01-27,1674752400.0
988,191.62,48670000.0,2023-01-30,1675011600.0
989,195.37,49800000.0,2023-01-31,1675098000.0
990,209.43,65550000.0,2023-02-01,1675184400.0
991,217.09,55960000.0,2023-02-02,1675270800.0
992,211.0,42940000.0,2023-02-03,1675357200.0
993,210.89,45130000.0,2023-02-06,1675616400.0
994,221.73,66110000.0,2023-02-07,1675702800.0
995,222.05,54740000.0,2023-02-08,1675789200.0
996,223.37,52100000.0,2023-02-09,1675875600.0
997,212.65,55070000.0,2023-02-10,1675962000.0
998,217.88,47340000.0,2023-02-13,1676221200.0
999,229.71,67550000.0,2023-02-14,1676307600.0
1000,227.64,42010000.0,2023-02-15,1676394000.0
1001,220.02,40880000.0,2023-02-16,1676480400.0
1002,213.88,46590000.0,2023-02-17,1676566800.0
1003,206.55,41000000.0,2023-02-21,1676912400.0
1004,207.54,51320000.0,2023-02-22,1676998800.0
1005,236.64,111800000.0,2023-02-23,1677085200.0
1006,232.86,58970000.0,2023-02-24,1677171600.0
1007,235.01,45300000.0,2023-02-27,1677430800.0
1008,232.16,45600000.0,2023-02-28,1677517200.0
1009,226.98,45520000.0,2023-03-01,1677603600.0
1010,233.14,38150000.0,2023-03-02,1677690000.0
1011,238.9,40940000.0,2023-03-03,1677776400.0
1012,235.54,43740000.0,2023-03-06,1678035600.0
1013,232.88,51520000.0,2023-03-07,1678122000.0
1014,241.81,51360000.0,2023-03-08,1678208400.0
1015,234.36,49940000.0,2023-03-09,1678294800.0
1016,229.65,47490000.0,2023-03-10,1678381200.0
1017,229.66,42190000.0,2023-03-13,1678640400.0
1018,240.63,47150000.0,2023-03-14,1678726800.0
1019,242.28,51770000.0,2023-03-15,1678813200.0
1020,255.41,58490000.0,2023-03-16,1678899600.0
1021,257.25,84850000.0,2023-03-17,1678986000.0
1022,259.0,43150000.0,2023-03-20,1679245200.0
1023,261.99,54520000.0,2023-03-21,1679331600.0
1024,264.68,79260000.0,2023-03-22,1679418000.0
1025,271.91,56180000.0,2023-03-23,1679504400.0
1026,267.79,45540000.0,2023-03-24,1679590800.0
1027,265.31,36020000.0,2023-03-27,1679850000.0
1028,264.1,35480000.0,2023-03-28,1679936400.0
1029,269.84,39370000.0,2023-03-29,1680022800.0
1030,273.83,35640000.0,2023-03-30,1680109200.0
1031,277.77,43390000.0,2023-03-31,1680195600.0
1032,279.65,39620000.0,2023-04-03,1680454800.0
1033,274.53,36640000.0,2023-04-04,1680541200.0
1034,268.81,50330000.0,2023-04-05,1680627600.0
1035,270.37,39770000.0,2023-04-06,1680714000.0
1036,275.79,37980000.0,2023-04-10,1681059600.0
1037,271.69,30230000.0,2023-04-11,1681146000.0
1038,264.95,44350000.0,2023-04-12,1681232400.0
1039,264.63,35220000.0,2023-04-13,1681318800.0
1040,267.58,39570000.0,2023-04-14,1681405200.0
1041,270.02,32150000.0,2023-04-17,1681664400.0
1042,276.67,60270000.0,2023-04-18,1681750800.0
1043,279.31,35140000.0,2023-04-19,1681837200.0
1044,271.04,42770000.0,2023-04-20,1681923600.0
1045,271.19,34510000.0,2023-04-21,1682010000.0
1046,270.42,32650000.0,2023-04-24,1682269200.0
1047,262.41,36760000.0,2023-04-25,1682355600.0
1048,269.56,40450000.0,2023-04-26,1682442000.0
1049,272.26,37430000.0,2023-04-27,1682528400.0
1050,277.49,29220000.0,2023-04-28,1682614800.0
1051,289.1,56620000.0,2023-05-01,1682874000.0
1052,282.1,40270000.0,2023-05-02,1682960400.0
1053,278.02,38100000.0,2023-05-03,1683046800.0
1054,275.62,31940000.0,2023-05-04,1683133200.0
1055,286.8,36150000.0,2023-05-05,1683219600.0
1056,291.51,34500000.0,2023-05-08,1683478800.0
1057,285.71,31490000.0,2023-05-09,1683565200.0
1058,288.85,36940000.0,2023-05-10,1683651600.0
1059,285.78,32210000.0,2023-05-11,1683738000.0
1060,283.4,27420000.0,2023-05-12,1683824400.0
1061,289.53,29300000.0,2023-05-15,1684083600.0
1062,292.13,44940000.0,2023-05-16,1684170000.0
1063,301.78,43250000.0,2023-05-17,1684256400.0
